,acc,bool_optimal,phi,theta
7408,0.9355,1,5,0.5499999999999998
7409,0.9402,1,5,0.5499999999999998
7410,0.8499,1,5,0.5499999999999998
7411,0.7589,1,5,0.5499999999999998
7412,0.5603,1,5,0.5499999999999998
7413,0.7376,1,5,0.5499999999999998
7414,0.5549,1,5,0.5499999999999998
7415,0.8468,1,5,0.5499999999999998
7416,0.6522,1,5,0.5499999999999998
7417,0.4791,1,5,0.5499999999999998
7418,0.8518,1,5,0.5499999999999998
7419,0.846,1,5,0.5499999999999998
7420,0.764,1,5,0.5499999999999998
7421,0.751,1,5,0.5499999999999998
7422,0.7323,1,5,0.5499999999999998
7423,0.6727,1,5,0.5499999999999998
7424,0.8384,1,5,0.5499999999999998
7425,0.6675,1,5,0.5499999999999998
7426,0.6705,1,5,0.5499999999999998
7427,0.567,1,5,0.5499999999999998
7428,0.5678,1,5,0.5499999999999998
7429,0.471,1,5,0.5499999999999998
7430,0.6715,1,5,0.5499999999999998
7431,0.8422,1,5,0.5499999999999998
7432,0.6503,1,5,0.5499999999999998
7433,0.6666,1,5,0.5499999999999998
7434,0.9368,1,5,0.5499999999999998
7435,0.6654,1,5,0.5499999999999998
7436,0.6869,1,5,0.5499999999999998
7437,0.7646,1,5,0.5499999999999998
7438,0.9335,1,5,0.5499999999999998
7439,0.4709,1,5,0.5499999999999998
7440,0.6837,1,5,0.5499999999999998
7441,0.7398,1,5,0.5499999999999998
7442,0.7424,1,5,0.5499999999999998
7443,0.5635,1,5,0.5499999999999998
7444,0.6671,1,5,0.5499999999999998
7445,0.7554,1,5,0.5499999999999998
7446,0.672,1,5,0.5499999999999998
7447,0.7292,1,5,0.5499999999999998
7448,0.8442,1,5,0.5499999999999998
7449,0.8485,1,5,0.5499999999999998
7450,0.7635,1,5,0.5499999999999998
7451,0.2915,1,5,0.5499999999999998
7452,0.5806,1,5,0.5499999999999998
7453,0.7583,1,5,0.5499999999999998
7454,0.7754,1,5,0.5499999999999998
7455,0.7419,1,5,0.5499999999999998
7456,0.739,1,5,0.5499999999999998
7457,0.9363,1,5,0.5499999999999998
7458,0.4592,1,5,0.5499999999999998
7459,0.4951,1,5,0.5499999999999998
7460,0.7633,1,5,0.5499999999999998
7461,0.6606,1,5,0.5499999999999998
7462,0.4993,1,5,0.5499999999999998
7463,0.8579,1,5,0.5499999999999998
7464,0.846,1,5,0.5499999999999998
7465,0.8623,1,5,0.5499999999999998
7466,0.7553,1,5,0.5499999999999998
7467,0.8455,1,5,0.5499999999999998
7468,0.7615,1,5,0.5499999999999998
7469,0.6408,1,5,0.5499999999999998
7470,0.4842,1,5,0.5499999999999998
7471,0.7525,1,5,0.5499999999999998
7472,0.6793,1,5,0.5499999999999998
7473,0.8439,1,5,0.5499999999999998
7474,0.8523,1,5,0.5499999999999998
7475,0.5879,1,5,0.5499999999999998
7476,0.6674,1,5,0.5499999999999998
7477,0.6612,1,5,0.5499999999999998
7478,0.762,1,5,0.5499999999999998
7479,0.5659,1,5,0.5499999999999998
7480,0.7427,1,5,0.5499999999999998
7481,0.94,1,5,0.5499999999999998
7482,0.6675,1,5,0.5499999999999998
7483,0.7412,1,5,0.5499999999999998
7484,0.4792,1,5,0.5499999999999998
7485,0.7544,1,5,0.5499999999999998
7486,0.6755,1,5,0.5499999999999998
7487,0.6489,1,5,0.5499999999999998
7488,0.8552,1,5,0.5499999999999998
7489,0.845,1,5,0.5499999999999998
7490,0.476,1,5,0.5499999999999998
7491,0.5726,1,5,0.5499999999999998
7492,0.562,1,5,0.5499999999999998
7493,0.7311,1,5,0.5499999999999998
7494,0.3693,1,5,0.5499999999999998
7495,0.93,1,5,0.5499999999999998
7496,0.6809,1,5,0.5499999999999998
7497,0.7626,1,5,0.5499999999999998
7498,0.9388,1,5,0.5499999999999998
7499,0.8459,1,5,0.5499999999999998
7500,0.7748,1,5,0.5599999999999997
7501,0.4697,1,5,0.5599999999999997
7502,0.098,1,5,0.5599999999999997
7503,0.7616,1,5,0.5599999999999997
7504,0.6744,1,5,0.5599999999999997
7505,0.8474,1,5,0.5599999999999997
7506,0.7347,1,5,0.5599999999999997
7507,0.7296,1,5,0.5599999999999997
7508,0.4871,1,5,0.5599999999999997
7509,0.3907,1,5,0.5599999999999997
7510,0.831,1,5,0.5599999999999997
7511,0.6496,1,5,0.5599999999999997
7512,0.7388,1,5,0.5599999999999997
7513,0.7436,1,5,0.5599999999999997
7514,0.7559,1,5,0.5599999999999997
7515,0.4782,1,5,0.5599999999999997
7516,0.8244,1,5,0.5599999999999997
7517,0.5567,1,5,0.5599999999999997
7518,0.6667,1,5,0.5599999999999997
7519,0.3735,1,5,0.5599999999999997
7520,0.661,1,5,0.5599999999999997
7521,0.9361,1,5,0.5599999999999997
7522,0.5726,1,5,0.5599999999999997
7523,0.5733,1,5,0.5599999999999997
7524,0.7611,1,5,0.5599999999999997
7525,0.4703,1,5,0.5599999999999997
7526,0.7612,1,5,0.5599999999999997
7527,0.6728,1,5,0.5599999999999997
7528,0.7573,1,5,0.5599999999999997
7529,0.7609,1,5,0.5599999999999997
7530,0.3896,1,5,0.5599999999999997
7531,0.7614,1,5,0.5599999999999997
7532,0.4757,1,5,0.5599999999999997
7533,0.6791,1,5,0.5599999999999997
7534,0.7524,1,5,0.5599999999999997
7535,0.7686,1,5,0.5599999999999997
7536,0.8482,1,5,0.5599999999999997
7537,0.1908,1,5,0.5599999999999997
7538,0.5572,1,5,0.5599999999999997
7539,0.6639,1,5,0.5599999999999997
7540,0.6459,1,5,0.5599999999999997
7541,0.5652,1,5,0.5599999999999997
7542,0.5703,1,5,0.5599999999999997
7543,0.7597,1,5,0.5599999999999997
7544,0.7583,1,5,0.5599999999999997
7545,0.5871,1,5,0.5599999999999997
7546,0.8487,1,5,0.5599999999999997
7547,0.8521,1,5,0.5599999999999997
7548,0.4608,1,5,0.5599999999999997
7549,0.6788,1,5,0.5599999999999997
7550,0.7591,1,5,0.5599999999999997
7551,0.7589,1,5,0.5599999999999997
7552,0.7524,1,5,0.5599999999999997
7553,0.6654,1,5,0.5599999999999997
7554,0.7269,1,5,0.5599999999999997
7555,0.8497,1,5,0.5599999999999997
7556,0.8382,1,5,0.5599999999999997
7557,0.9401,1,5,0.5599999999999997
7558,0.479,1,5,0.5599999999999997
7559,0.7698,1,5,0.5599999999999997
7560,0.7628,1,5,0.5599999999999997
7561,0.7361,1,5,0.5599999999999997
7562,0.684,1,5,0.5599999999999997
7563,0.4769,1,5,0.5599999999999997
7564,0.5875,1,5,0.5599999999999997
7565,0.9356,1,5,0.5599999999999997
7566,0.7651,1,5,0.5599999999999997
7567,0.7585,1,5,0.5599999999999997
7568,0.7493,1,5,0.5599999999999997
7569,0.477,1,5,0.5599999999999997
7570,0.9267,1,5,0.5599999999999997
7571,0.7407,1,5,0.5599999999999997
7572,0.6563,1,5,0.5599999999999997
7573,0.5753,1,5,0.5599999999999997
7574,0.6635,1,5,0.5599999999999997
7575,0.4819,1,5,0.5599999999999997
7576,0.7569,1,5,0.5599999999999997
7577,0.849,1,5,0.5599999999999997
7578,0.7555,1,5,0.5599999999999997
7579,0.8552,1,5,0.5599999999999997
7580,0.8416,1,5,0.5599999999999997
7581,0.4762,1,5,0.5599999999999997
7582,0.9438,1,5,0.5599999999999997
7583,0.562,1,5,0.5599999999999997
7584,0.5671,1,5,0.5599999999999997
7585,0.8437,1,5,0.5599999999999997
7586,0.5815,1,5,0.5599999999999997
7587,0.8526,1,5,0.5599999999999997
7588,0.7591,1,5,0.5599999999999997
7589,0.4711,1,5,0.5599999999999997
7590,0.7677,1,5,0.5599999999999997
7591,0.851,1,5,0.5599999999999997
7592,0.7344,1,5,0.5599999999999997
7593,0.56,1,5,0.5599999999999997
7594,0.936,1,5,0.5599999999999997
7595,0.6463,1,5,0.5599999999999997
7596,0.7379,1,5,0.5599999999999997
7597,0.7604,1,5,0.5599999999999997
7598,0.5826,1,5,0.5599999999999997
7599,0.6642,1,5,0.5599999999999997
7600,0.8458,1,5,0.5699999999999997
7601,0.7761,1,5,0.5699999999999997
7602,0.8236,1,5,0.5699999999999997
7603,0.7719,1,5,0.5699999999999997
7604,0.7363,1,5,0.5699999999999997
7605,0.4966,1,5,0.5699999999999997
7606,0.7627,1,5,0.5699999999999997
7607,0.9388,1,5,0.5699999999999997
7608,0.651,1,5,0.5699999999999997
7609,0.7561,1,5,0.5699999999999997
7610,0.5596,1,5,0.5699999999999997
7611,0.5623,1,5,0.5699999999999997
7612,0.8402,1,5,0.5699999999999997
7613,0.8493,1,5,0.5699999999999997
7614,0.4879,1,5,0.5699999999999997
7615,0.8236,1,5,0.5699999999999997
7616,0.7626,1,5,0.5699999999999997
7617,0.7508,1,5,0.5699999999999997
7618,0.6272,1,5,0.5699999999999997
7619,0.6666,1,5,0.5699999999999997
7620,0.588,1,5,0.5699999999999997
7621,0.7522,1,5,0.5699999999999997
7622,0.5842,1,5,0.5699999999999997
7623,0.936,1,5,0.5699999999999997
7624,0.9385,1,5,0.5699999999999997
7625,0.2939,1,5,0.5699999999999997
7626,0.7334,1,5,0.5699999999999997
7627,0.7659,1,5,0.5699999999999997
7628,0.4969,1,5,0.5699999999999997
7629,0.9362,1,5,0.5699999999999997
7630,0.7602,1,5,0.5699999999999997
7631,0.6669,1,5,0.5699999999999997
7632,0.7594,1,5,0.5699999999999997
7633,0.7609,1,5,0.5699999999999997
7634,0.7574,1,5,0.5699999999999997
7635,0.7603,1,5,0.5699999999999997
7636,0.8422,1,5,0.5699999999999997
7637,0.6703,1,5,0.5699999999999997
7638,0.769,1,5,0.5699999999999997
7639,0.8519,1,5,0.5699999999999997
7640,0.74,1,5,0.5699999999999997
7641,0.6653,1,5,0.5699999999999997
7642,0.6627,1,5,0.5699999999999997
7643,0.9248,1,5,0.5699999999999997
7644,0.7639,1,5,0.5699999999999997
7645,0.7467,1,5,0.5699999999999997
7646,0.6618,1,5,0.5699999999999997
7647,0.662,1,5,0.5699999999999997
7648,0.6466,1,5,0.5699999999999997
7649,0.6741,1,5,0.5699999999999997
7650,0.5875,1,5,0.5699999999999997
7651,0.5516,1,5,0.5699999999999997
7652,0.4781,1,5,0.5699999999999997
7653,0.7658,1,5,0.5699999999999997
7654,0.7486,1,5,0.5699999999999997
7655,0.8405,1,5,0.5699999999999997
7656,0.6502,1,5,0.5699999999999997
7657,0.8509,1,5,0.5699999999999997
7658,0.5616,1,5,0.5699999999999997
7659,0.6638,1,5,0.5699999999999997
7660,0.7669,1,5,0.5699999999999997
7661,0.6433,1,5,0.5699999999999997
7662,0.5853,1,5,0.5699999999999997
7663,0.478,1,5,0.5699999999999997
7664,0.7629,1,5,0.5699999999999997
7665,0.7673,1,5,0.5699999999999997
7666,0.8479,1,5,0.5699999999999997
7667,0.3815,1,5,0.5699999999999997
7668,0.657,1,5,0.5699999999999997
7669,0.665,1,5,0.5699999999999997
7670,0.7506,1,5,0.5699999999999997
7671,0.7716,1,5,0.5699999999999997
7672,0.8541,1,5,0.5699999999999997
7673,0.6776,1,5,0.5699999999999997
7674,0.6785,1,5,0.5699999999999997
7675,0.7621,1,5,0.5699999999999997
7676,0.8548,1,5,0.5699999999999997
7677,0.9396,1,5,0.5699999999999997
7678,0.7565,1,5,0.5699999999999997
7679,0.9381,1,5,0.5699999999999997
7680,0.6841,1,5,0.5699999999999997
7681,0.8511,1,5,0.5699999999999997
7682,0.5894,1,5,0.5699999999999997
7683,0.7399,1,5,0.5699999999999997
7684,0.4813,1,5,0.5699999999999997
7685,0.4744,1,5,0.5699999999999997
7686,0.677,1,5,0.5699999999999997
7687,0.5685,1,5,0.5699999999999997
7688,0.8505,1,5,0.5699999999999997
7689,0.5804,1,5,0.5699999999999997
7690,0.648,1,5,0.5699999999999997
7691,0.8464,1,5,0.5699999999999997
7692,0.8552,1,5,0.5699999999999997
7693,0.5843,1,5,0.5699999999999997
7694,0.6629,1,5,0.5699999999999997
7695,0.6625,1,5,0.5699999999999997
7696,0.4867,1,5,0.5699999999999997
7697,0.7557,1,5,0.5699999999999997
7698,0.7519,1,5,0.5699999999999997
7699,0.7634,1,5,0.5699999999999997
7700,0.7517,1,5,0.5799999999999997
7701,0.652,1,5,0.5799999999999997
7702,0.7536,1,5,0.5799999999999997
7703,0.5519,1,5,0.5799999999999997
7704,0.8463,1,5,0.5799999999999997
7705,0.7382,1,5,0.5799999999999997
7706,0.7578,1,5,0.5799999999999997
7707,0.8517,1,5,0.5799999999999997
7708,0.5705,1,5,0.5799999999999997
7709,0.7753,1,5,0.5799999999999997
7710,0.4773,1,5,0.5799999999999997
7711,0.6502,1,5,0.5799999999999997
7712,0.5623,1,5,0.5799999999999997
7713,0.5736,1,5,0.5799999999999997
7714,0.9407,1,5,0.5799999999999997
7715,0.8458,1,5,0.5799999999999997
7716,0.6618,1,5,0.5799999999999997
7717,0.5939,1,5,0.5799999999999997
7718,0.6675,1,5,0.5799999999999997
7719,0.8291,1,5,0.5799999999999997
7720,0.7376,1,5,0.5799999999999997
7721,0.7523,1,5,0.5799999999999997
7722,0.6614,1,5,0.5799999999999997
7723,0.7406,1,5,0.5799999999999997
7724,0.7453,1,5,0.5799999999999997
7725,0.6358,1,5,0.5799999999999997
7726,0.6548,1,5,0.5799999999999997
7727,0.7583,1,5,0.5799999999999997
7728,0.4913,1,5,0.5799999999999997
7729,0.6596,1,5,0.5799999999999997
7730,0.7586,1,5,0.5799999999999997
7731,0.6521,1,5,0.5799999999999997
7732,0.5677,1,5,0.5799999999999997
7733,0.8475,1,5,0.5799999999999997
7734,0.9318,1,5,0.5799999999999997
7735,0.7657,1,5,0.5799999999999997
7736,0.5669,1,5,0.5799999999999997
7737,0.3866,1,5,0.5799999999999997
7738,0.4698,1,5,0.5799999999999997
7739,0.7597,1,5,0.5799999999999997
7740,0.7516,1,5,0.5799999999999997
7741,0.668,1,5,0.5799999999999997
7742,0.5563,1,5,0.5799999999999997
7743,0.7512,1,5,0.5799999999999997
7744,0.9268,1,5,0.5799999999999997
7745,0.5587,1,5,0.5799999999999997
7746,0.7695,1,5,0.5799999999999997
7747,0.7526,1,5,0.5799999999999997
7748,0.5755,1,5,0.5799999999999997
7749,0.6435,1,5,0.5799999999999997
7750,0.7583,1,5,0.5799999999999997
7751,0.8409,1,5,0.5799999999999997
7752,0.939,1,5,0.5799999999999997
7753,0.7686,1,5,0.5799999999999997
7754,0.5577,1,5,0.5799999999999997
7755,0.7586,1,5,0.5799999999999997
7756,0.6594,1,5,0.5799999999999997
7757,0.4647,1,5,0.5799999999999997
7758,0.5641,1,5,0.5799999999999997
7759,0.4776,1,5,0.5799999999999997
7760,0.491,1,5,0.5799999999999997
7761,0.5884,1,5,0.5799999999999997
7762,0.7746,1,5,0.5799999999999997
7763,0.7599,1,5,0.5799999999999997
7764,0.7558,1,5,0.5799999999999997
7765,0.7719,1,5,0.5799999999999997
7766,0.5721,1,5,0.5799999999999997
7767,0.7609,1,5,0.5799999999999997
7768,0.3973,1,5,0.5799999999999997
7769,0.4969,1,5,0.5799999999999997
7770,0.5934,1,5,0.5799999999999997
7771,0.6771,1,5,0.5799999999999997
7772,0.4931,1,5,0.5799999999999997
7773,0.6683,1,5,0.5799999999999997
7774,0.6479,1,5,0.5799999999999997
7775,0.582,1,5,0.5799999999999997
7776,0.4925,1,5,0.5799999999999997
7777,0.6681,1,5,0.5799999999999997
7778,0.3965,1,5,0.5799999999999997
7779,0.6837,1,5,0.5799999999999997
7780,0.9272,1,5,0.5799999999999997
7781,0.8406,1,5,0.5799999999999997
7782,0.8406,1,5,0.5799999999999997
7783,0.7658,1,5,0.5799999999999997
7784,0.6818,1,5,0.5799999999999997
7785,0.8344,1,5,0.5799999999999997
7786,0.6611,1,5,0.5799999999999997
7787,0.5811,1,5,0.5799999999999997
7788,0.757,1,5,0.5799999999999997
7789,0.771,1,5,0.5799999999999997
7790,0.8237,1,5,0.5799999999999997
7791,0.6801,1,5,0.5799999999999997
7792,0.8489,1,5,0.5799999999999997
7793,0.6636,1,5,0.5799999999999997
7794,0.8504,1,5,0.5799999999999997
7795,0.5717,1,5,0.5799999999999997
7796,0.9452,1,5,0.5799999999999997
7797,0.5562,1,5,0.5799999999999997
7798,0.77,1,5,0.5799999999999997
7799,0.4794,1,5,0.5799999999999997
7800,0.8435,1,5,0.5899999999999997
7801,0.5898,1,5,0.5899999999999997
7802,0.3734,1,5,0.5899999999999997
7803,0.4792,1,5,0.5899999999999997
7804,0.584,1,5,0.5899999999999997
7805,0.5535,1,5,0.5899999999999997
7806,0.5524,1,5,0.5899999999999997
7807,0.5633,1,5,0.5899999999999997
7808,0.7428,1,5,0.5899999999999997
7809,0.8452,1,5,0.5899999999999997
7810,0.7738,1,5,0.5899999999999997
7811,0.4574,1,5,0.5899999999999997
7812,0.6447,1,5,0.5899999999999997
7813,0.8305,1,5,0.5899999999999997
7814,0.7721,1,5,0.5899999999999997
7815,0.9402,1,5,0.5899999999999997
7816,0.8285,1,5,0.5899999999999997
7817,0.6718,1,5,0.5899999999999997
7818,0.9364,1,5,0.5899999999999997
7819,0.9373,1,5,0.5899999999999997
7820,0.866,1,5,0.5899999999999997
7821,0.6458,1,5,0.5899999999999997
7822,0.6563,1,5,0.5899999999999997
7823,0.653,1,5,0.5899999999999997
7824,0.7395,1,5,0.5899999999999997
7825,0.6744,1,5,0.5899999999999997
7826,0.673,1,5,0.5899999999999997
7827,0.768,1,5,0.5899999999999997
7828,0.56,1,5,0.5899999999999997
7829,0.9406,1,5,0.5899999999999997
7830,0.7358,1,5,0.5899999999999997
7831,0.7398,1,5,0.5899999999999997
7832,0.2912,1,5,0.5899999999999997
7833,0.3725,1,5,0.5899999999999997
7834,0.6656,1,5,0.5899999999999997
7835,0.4963,1,5,0.5899999999999997
7836,0.8282,1,5,0.5899999999999997
7837,0.9408,1,5,0.5899999999999997
7838,0.5719,1,5,0.5899999999999997
7839,0.3783,1,5,0.5899999999999997
7840,0.7596,1,5,0.5899999999999997
7841,0.497,1,5,0.5899999999999997
7842,0.943,1,5,0.5899999999999997
7843,0.6833,1,5,0.5899999999999997
7844,0.5749,1,5,0.5899999999999997
7845,0.678,1,5,0.5899999999999997
7846,0.6792,1,5,0.5899999999999997
7847,0.6654,1,5,0.5899999999999997
7848,0.5597,1,5,0.5899999999999997
7849,0.6631,1,5,0.5899999999999997
7850,0.59,1,5,0.5899999999999997
7851,0.8579,1,5,0.5899999999999997
7852,0.7746,1,5,0.5899999999999997
7853,0.9393,1,5,0.5899999999999997
7854,0.7633,1,5,0.5899999999999997
7855,0.7643,1,5,0.5899999999999997
7856,0.6664,1,5,0.5899999999999997
7857,0.8507,1,5,0.5899999999999997
7858,0.6715,1,5,0.5899999999999997
7859,0.8553,1,5,0.5899999999999997
7860,0.9371,1,5,0.5899999999999997
7861,0.8437,1,5,0.5899999999999997
7862,0.5621,1,5,0.5899999999999997
7863,0.826,1,5,0.5899999999999997
7864,0.7572,1,5,0.5899999999999997
7865,0.5573,1,5,0.5899999999999997
7866,0.68,1,5,0.5899999999999997
7867,0.8284,1,5,0.5899999999999997
7868,0.6429,1,5,0.5899999999999997
7869,0.7439,1,5,0.5899999999999997
7870,0.7524,1,5,0.5899999999999997
7871,0.4626,1,5,0.5899999999999997
7872,0.476,1,5,0.5899999999999997
7873,0.6813,1,5,0.5899999999999997
7874,0.7524,1,5,0.5899999999999997
7875,0.4655,1,5,0.5899999999999997
7876,0.6552,1,5,0.5899999999999997
7877,0.7436,1,5,0.5899999999999997
7878,0.7618,1,5,0.5899999999999997
7879,0.8496,1,5,0.5899999999999997
7880,0.8225,1,5,0.5899999999999997
7881,0.6829,1,5,0.5899999999999997
7882,0.9376,1,5,0.5899999999999997
7883,0.7569,1,5,0.5899999999999997
7884,0.7466,1,5,0.5899999999999997
7885,0.5652,1,5,0.5899999999999997
7886,0.7712,1,5,0.5899999999999997
7887,0.7717,1,5,0.5899999999999997
7888,0.7334,1,5,0.5899999999999997
7889,0.5604,1,5,0.5899999999999997
7890,0.6462,1,5,0.5899999999999997
7891,0.8356,1,5,0.5899999999999997
7892,0.7614,1,5,0.5899999999999997
7893,0.5864,1,5,0.5899999999999997
7894,0.6733,1,5,0.5899999999999997
7895,0.7433,1,5,0.5899999999999997
7896,0.489,1,5,0.5899999999999997
7897,0.8452,1,5,0.5899999999999997
7898,0.7645,1,5,0.5899999999999997
7899,0.755,1,5,0.5899999999999997
7900,0.5614,1,5,0.5999999999999998
7901,0.6707,1,5,0.5999999999999998
7902,0.8547,1,5,0.5999999999999998
7903,0.4825,1,5,0.5999999999999998
7904,0.5552,1,5,0.5999999999999998
7905,0.6731,1,5,0.5999999999999998
7906,0.6801,1,5,0.5999999999999998
7907,0.6443,1,5,0.5999999999999998
7908,0.845,1,5,0.5999999999999998
7909,0.772,1,5,0.5999999999999998
7910,0.671,1,5,0.5999999999999998
7911,0.5545,1,5,0.5999999999999998
7912,0.7559,1,5,0.5999999999999998
7913,0.4765,1,5,0.5999999999999998
7914,0.5869,1,5,0.5999999999999998
7915,0.6652,1,5,0.5999999999999998
7916,0.6781,1,5,0.5999999999999998
7917,0.7657,1,5,0.5999999999999998
7918,0.7593,1,5,0.5999999999999998
7919,0.853,1,5,0.5999999999999998
7920,0.7592,1,5,0.5999999999999998
7921,0.8568,1,5,0.5999999999999998
7922,0.573,1,5,0.5999999999999998
7923,0.5578,1,5,0.5999999999999998
7924,0.8289,1,5,0.5999999999999998
7925,0.5611,1,5,0.5999999999999998
7926,0.7384,1,5,0.5999999999999998
7927,0.8552,1,5,0.5999999999999998
7928,0.848,1,5,0.5999999999999998
7929,0.9378,1,5,0.5999999999999998
7930,0.8501,1,5,0.5999999999999998
7931,0.6781,1,5,0.5999999999999998
7932,0.8475,1,5,0.5999999999999998
7933,0.6824,1,5,0.5999999999999998
7934,0.7518,1,5,0.5999999999999998
7935,0.5012,1,5,0.5999999999999998
7936,0.2896,1,5,0.5999999999999998
7937,0.7591,1,5,0.5999999999999998
7938,0.6676,1,5,0.5999999999999998
7939,0.4834,1,5,0.5999999999999998
7940,0.5669,1,5,0.5999999999999998
7941,0.7668,1,5,0.5999999999999998
7942,0.7648,1,5,0.5999999999999998
7943,0.6556,1,5,0.5999999999999998
7944,0.7663,1,5,0.5999999999999998
7945,0.5592,1,5,0.5999999999999998
7946,0.8547,1,5,0.5999999999999998
7947,0.5722,1,5,0.5999999999999998
7948,0.7582,1,5,0.5999999999999998
7949,0.6837,1,5,0.5999999999999998
7950,0.8588,1,5,0.5999999999999998
7951,0.7626,1,5,0.5999999999999998
7952,0.5778,1,5,0.5999999999999998
7953,0.6756,1,5,0.5999999999999998
7954,0.6473,1,5,0.5999999999999998
7955,0.8308,1,5,0.5999999999999998
7956,0.5579,1,5,0.5999999999999998
7957,0.5674,1,5,0.5999999999999998
7958,0.6476,1,5,0.5999999999999998
7959,0.8498,1,5,0.5999999999999998
7960,0.6584,1,5,0.5999999999999998
7961,0.7416,1,5,0.5999999999999998
7962,0.9388,1,5,0.5999999999999998
7963,0.8419,1,5,0.5999999999999998
7964,0.8648,1,5,0.5999999999999998
7965,0.6473,1,5,0.5999999999999998
7966,0.6721,1,5,0.5999999999999998
7967,0.4924,1,5,0.5999999999999998
7968,0.8525,1,5,0.5999999999999998
7969,0.6385,1,5,0.5999999999999998
7970,0.4599,1,5,0.5999999999999998
7971,0.9347,1,5,0.5999999999999998
7972,0.7441,1,5,0.5999999999999998
7973,0.6688,1,5,0.5999999999999998
7974,0.3956,1,5,0.5999999999999998
7975,0.6446,1,5,0.5999999999999998
7976,0.4932,1,5,0.5999999999999998
7977,0.759,1,5,0.5999999999999998
7978,0.8501,1,5,0.5999999999999998
7979,0.9448,1,5,0.5999999999999998
7980,0.5569,1,5,0.5999999999999998
7981,0.4815,1,5,0.5999999999999998
7982,0.7639,1,5,0.5999999999999998
7983,0.7371,1,5,0.5999999999999998
7984,0.5901,1,5,0.5999999999999998
7985,0.6606,1,5,0.5999999999999998
7986,0.6595,1,5,0.5999999999999998
7987,0.7326,1,5,0.5999999999999998
7988,0.7597,1,5,0.5999999999999998
7989,0.7596,1,5,0.5999999999999998
7990,0.6596,1,5,0.5999999999999998
7991,0.4571,1,5,0.5999999999999998
7992,0.7455,1,5,0.5999999999999998
7993,0.6538,1,5,0.5999999999999998
7994,0.7434,1,5,0.5999999999999998
7995,0.757,1,5,0.5999999999999998
7996,0.5875,1,5,0.5999999999999998
7997,0.7562,1,5,0.5999999999999998
7998,0.3871,1,5,0.5999999999999998
7999,0.7488,1,5,0.5999999999999998
8000,0.5782,1,5,0.6099999999999998
8001,0.9348,1,5,0.6099999999999998
8002,0.8436,1,5,0.6099999999999998
8003,0.5727,1,5,0.6099999999999998
8004,0.9356,1,5,0.6099999999999998
8005,0.7566,1,5,0.6099999999999998
8006,0.7568,1,5,0.6099999999999998
8007,0.3849,1,5,0.6099999999999998
8008,0.6684,1,5,0.6099999999999998
8009,0.4964,1,5,0.6099999999999998
8010,0.7434,1,5,0.6099999999999998
8011,0.5638,1,5,0.6099999999999998
8012,0.7617,1,5,0.6099999999999998
8013,0.5671,1,5,0.6099999999999998
8014,0.7661,1,5,0.6099999999999998
8015,0.6668,1,5,0.6099999999999998
8016,0.6438,1,5,0.6099999999999998
8017,0.8329,1,5,0.6099999999999998
8018,0.4868,1,5,0.6099999999999998
8019,0.3923,1,5,0.6099999999999998
8020,0.5007,1,5,0.6099999999999998
8021,0.9389,1,5,0.6099999999999998
8022,0.7505,1,5,0.6099999999999998
8023,0.685,1,5,0.6099999999999998
8024,0.5803,1,5,0.6099999999999998
