,Unnamed: 0,Unnamed: 0.1,acc,bool_hebbian,phi,theta
8559,,,0.7549,1,5,0.2799999999999999
8560,,,0.7571,1,5,0.2799999999999999
8561,,,0.8215,1,5,0.2799999999999999
8562,,,0.6969,1,5,0.2799999999999999
8563,,,0.7143,1,5,0.2799999999999999
8564,,,0.7445,1,5,0.2799999999999999
8565,,,0.777,1,5,0.2799999999999999
8566,,,0.7114,1,5,0.2799999999999999
8567,,,0.5964,1,5,0.2799999999999999
8568,,,0.8006,1,5,0.2799999999999999
8569,,,0.6499,1,5,0.2799999999999999
8570,,,0.7163,1,5,0.2799999999999999
8571,,,0.5798,1,5,0.2799999999999999
8572,,,0.5135,1,5,0.2799999999999999
8573,,,0.829,1,5,0.2799999999999999
8574,,,0.7725,1,5,0.2799999999999999
8575,,,0.9181,1,5,0.2799999999999999
8576,,,0.7484,1,5,0.2799999999999999
8577,,,0.6418,1,5,0.2799999999999999
8578,,,0.5893,1,5,0.2799999999999999
8579,,,0.4967,1,5,0.2799999999999999
8580,,,0.6111,1,5,0.2799999999999999
8581,,,0.9158,1,5,0.2799999999999999
8582,,,0.6267,1,5,0.2799999999999999
8583,,,0.5695,1,5,0.2799999999999999
8584,,,0.7395,1,5,0.2799999999999999
8585,,,0.6866,1,5,0.2799999999999999
8586,,,0.5312,1,5,0.2799999999999999
8587,,,0.8086,1,5,0.2799999999999999
8588,,,0.4994,1,5,0.2799999999999999
8589,,,0.6268,1,5,0.2799999999999999
8590,,,0.6945,1,5,0.2799999999999999
8591,,,0.7414,1,5,0.2799999999999999
8592,,,0.8373,1,5,0.2799999999999999
8593,,,0.5368,1,5,0.2799999999999999
8594,,,0.7254,1,5,0.2799999999999999
8595,,,0.6762,1,5,0.2799999999999999
8596,,,0.7544,1,5,0.2799999999999999
8597,,,0.6524,1,5,0.2799999999999999
8598,,,0.6666,1,5,0.2799999999999999
8599,,,0.6414,1,5,0.2799999999999999
8600,,,0.6775,1,5,0.2799999999999999
8601,,,0.557,1,5,0.2799999999999999
8602,,,0.6546,1,5,0.2799999999999999
8603,,,0.6584,1,5,0.2799999999999999
8604,,,0.8213,1,5,0.2799999999999999
8605,,,0.4463,1,5,0.2799999999999999
8606,,,0.4207,1,5,0.2799999999999999
8607,,,0.8216,1,5,0.2799999999999999
8608,,,0.8323,1,5,0.2799999999999999
8609,,,0.8255,1,5,0.2799999999999999
8610,,,0.5534,1,5,0.2799999999999999
8611,,,0.754,1,5,0.2799999999999999
8612,,,0.5675,1,5,0.2799999999999999
8613,,,0.7036,1,5,0.2799999999999999
8614,,,0.8403,1,5,0.2799999999999999
8615,,,0.7463,1,5,0.2799999999999999
8616,,,0.6045,1,5,0.2799999999999999
8617,,,0.5469,1,5,0.2799999999999999
8618,,,0.6681,1,5,0.2799999999999999
8619,,,0.5969,1,5,0.2799999999999999
8620,,,0.5612,1,5,0.2799999999999999
8621,,,0.6647,1,5,0.2799999999999999
8622,,,0.5589,1,5,0.2799999999999999
8623,,,0.6822,1,5,0.2799999999999999
8624,,,0.7242,1,5,0.2799999999999999
8625,,,0.6931,1,5,0.2799999999999999
8626,,,0.5675,1,5,0.2799999999999999
8627,,,0.6663,1,5,0.2799999999999999
8628,,,0.7711,1,5,0.2799999999999999
8629,,,0.9194,1,5,0.2799999999999999
8630,,,0.6687,1,5,0.2799999999999999
8631,,,0.8774,1,5,0.2799999999999999
8632,,,0.7075,1,5,0.2799999999999999
8633,,,0.6476,1,5,0.2799999999999999
8634,,,0.8471,1,5,0.2799999999999999
8635,,,0.8326,1,5,0.2799999999999999
8636,,,0.9053,1,5,0.2799999999999999
8637,,,0.721,1,5,0.2799999999999999
8638,,,0.6125,1,5,0.2799999999999999
8639,,,0.7347,1,5,0.2799999999999999
8640,,,0.6731,0,5,0.2899999999999999
8641,,,0.5632,0,5,0.2899999999999999
8642,,,0.475,0,5,0.2899999999999999
8643,,,0.7404,0,5,0.2899999999999999
8644,,,0.9178,0,5,0.2899999999999999
8645,,,0.7422,0,5,0.2899999999999999
8646,,,0.4615,0,5,0.2899999999999999
8647,,,0.6465,0,5,0.2899999999999999
8648,,,0.7647,0,5,0.2899999999999999
8649,,,0.6619,0,5,0.2899999999999999
8650,,,0.6286,0,5,0.2899999999999999
8651,,,0.6531,0,5,0.2899999999999999
8652,,,0.7432,0,5,0.2899999999999999
8653,,,0.7378,0,5,0.2899999999999999
8654,,,0.5754,0,5,0.2899999999999999
8655,,,0.6671,0,5,0.2899999999999999
8656,,,0.6573,0,5,0.2899999999999999
8657,,,0.6523,0,5,0.2899999999999999
8658,,,0.5471,0,5,0.2899999999999999
8659,,,0.5777,0,5,0.2899999999999999
8660,,,0.8086,0,5,0.2899999999999999
8661,,,0.4573,0,5,0.2899999999999999
8662,,,0.7534,0,5,0.2899999999999999
8663,,,0.8194,0,5,0.2899999999999999
8664,,,0.7599,0,5,0.2899999999999999
8665,,,0.6355,0,5,0.2899999999999999
8666,,,0.5481,0,5,0.2899999999999999
8667,,,0.8238,0,5,0.2899999999999999
8668,,,0.83,0,5,0.2899999999999999
8669,,,0.6653,0,5,0.2899999999999999
8670,,,0.6468,0,5,0.2899999999999999
8671,,,0.6357,0,5,0.2899999999999999
8672,,,0.6755,0,5,0.2899999999999999
8673,,,0.7183,0,5,0.2899999999999999
8674,,,0.5782,0,5,0.2899999999999999
8675,,,0.6795,0,5,0.2899999999999999
8676,,,0.7533,0,5,0.2899999999999999
8677,,,0.8311,0,5,0.2899999999999999
8678,,,0.5538,0,5,0.2899999999999999
8679,,,0.6655,0,5,0.2899999999999999
8680,,,0.7632,0,5,0.2899999999999999
8681,,,0.9076,0,5,0.2899999999999999
8682,,,0.7389,0,5,0.2899999999999999
8683,,,0.6716,0,5,0.2899999999999999
8684,,,0.8376,0,5,0.2899999999999999
8685,,,0.6613,0,5,0.2899999999999999
8686,,,0.3645,0,5,0.2899999999999999
8687,,,0.9206,0,5,0.2899999999999999
8688,,,0.8156,0,5,0.2899999999999999
8689,,,0.4708,0,5,0.2899999999999999
8690,,,0.9203,0,5,0.2899999999999999
8691,,,0.7627,0,5,0.2899999999999999
8692,,,0.8346,0,5,0.2899999999999999
8693,,,0.7456,0,5,0.2899999999999999
8694,,,0.574,0,5,0.2899999999999999
8695,,,0.5538,0,5,0.2899999999999999
8696,,,0.8229,0,5,0.2899999999999999
8697,,,0.5612,0,5,0.2899999999999999
8698,,,0.748,0,5,0.2899999999999999
8699,,,0.5686,0,5,0.2899999999999999
8700,,,0.5759,0,5,0.2899999999999999
8701,,,0.8529,0,5,0.2899999999999999
8702,,,0.6558,0,5,0.2899999999999999
8703,,,0.826,0,5,0.2899999999999999
8704,,,0.5497,0,5,0.2899999999999999
8705,,,0.7293,0,5,0.2899999999999999
8706,,,0.6339,0,5,0.2899999999999999
8707,,,0.7578,0,5,0.2899999999999999
8708,,,0.8287,0,5,0.2899999999999999
8709,,,0.6396,0,5,0.2899999999999999
8710,,,0.6391,0,5,0.2899999999999999
8711,,,0.5861,0,5,0.2899999999999999
8712,,,0.9183,0,5,0.2899999999999999
8713,,,0.7318,0,5,0.2899999999999999
8714,,,0.7121,0,5,0.2899999999999999
8715,,,0.5565,0,5,0.2899999999999999
8716,,,0.5789,0,5,0.2899999999999999
8717,,,0.673,0,5,0.2899999999999999
8718,,,0.6692,0,5,0.2899999999999999
8719,,,0.8236,0,5,0.2899999999999999
8720,,,0.6328,0,5,0.2899999999999999
8721,,,0.6363,0,5,0.2899999999999999
8722,,,0.6728,0,5,0.2899999999999999
8723,,,0.7311,0,5,0.2899999999999999
8724,,,0.8248,0,5,0.2899999999999999
8725,,,0.7277,0,5,0.2899999999999999
8726,,,0.5538,0,5,0.2899999999999999
8727,,,0.7547,0,5,0.2899999999999999
8728,,,0.7658,0,5,0.2899999999999999
8729,,,0.5787,0,5,0.2899999999999999
8730,,,0.6516,1,5,0.2899999999999999
8731,,,0.6585,1,5,0.2899999999999999
8732,,,0.8834,1,5,0.2899999999999999
8733,,,0.832,1,5,0.2899999999999999
8734,,,0.5818,1,5,0.2899999999999999
8735,,,0.8433,1,5,0.2899999999999999
8736,,,0.9185,1,5,0.2899999999999999
8737,,,0.9157,1,5,0.2899999999999999
8738,,,0.4002,1,5,0.2899999999999999
8739,,,0.7503,1,5,0.2899999999999999
8740,,,0.6249,1,5,0.2899999999999999
8741,,,0.8246,1,5,0.2899999999999999
8742,,,0.8284,1,5,0.2899999999999999
8743,,,0.7002,1,5,0.2899999999999999
8744,,,0.7012,1,5,0.2899999999999999
8745,,,0.7454,1,5,0.2899999999999999
8746,,,0.6052,1,5,0.2899999999999999
8747,,,0.8532,1,5,0.2899999999999999
8748,,,0.7512,1,5,0.2899999999999999
8749,,,0.9155,1,5,0.2899999999999999
8750,,,0.6249,1,5,0.2899999999999999
8751,,,0.6671,1,5,0.2899999999999999
8752,,,0.7369,1,5,0.2899999999999999
8753,,,0.7602,1,5,0.2899999999999999
8754,,,0.6358,1,5,0.2899999999999999
8755,,,0.5812,1,5,0.2899999999999999
8756,,,0.8936,1,5,0.2899999999999999
8757,,,0.6395,1,5,0.2899999999999999
8758,,,0.632,1,5,0.2899999999999999
8759,,,0.7335,1,5,0.2899999999999999
8760,,,0.6657,1,5,0.2899999999999999
8761,,,0.5729,1,5,0.2899999999999999
8762,,,0.8509,1,5,0.2899999999999999
8763,,,0.8023,1,5,0.2899999999999999
8764,,,0.6517,1,5,0.2899999999999999
8765,,,0.7826,1,5,0.2899999999999999
8766,,,0.7448,1,5,0.2899999999999999
8767,,,0.6452,1,5,0.2899999999999999
8768,,,0.557,1,5,0.2899999999999999
8769,,,0.6637,1,5,0.2899999999999999
8770,,,0.7475,1,5,0.2899999999999999
8771,,,0.5845,1,5,0.2899999999999999
8772,,,0.6017,1,5,0.2899999999999999
8773,,,0.816,1,5,0.2899999999999999
8774,,,0.8314,1,5,0.2899999999999999
8775,,,0.4853,1,5,0.2899999999999999
8776,,,0.6647,1,5,0.2899999999999999
8777,,,0.5657,1,5,0.2899999999999999
8778,,,0.8286,1,5,0.2899999999999999
8779,,,0.8122,1,5,0.2899999999999999
8780,,,0.6432,1,5,0.2899999999999999
8781,,,0.5712,1,5,0.2899999999999999
8782,,,0.6389,1,5,0.2899999999999999
8783,,,0.6647,1,5,0.2899999999999999
8784,,,0.6448,1,5,0.2899999999999999
8785,,,0.7843,1,5,0.2899999999999999
8786,,,0.8375,1,5,0.2899999999999999
8787,,,0.7498,1,5,0.2899999999999999
8788,,,0.7894,1,5,0.2899999999999999
8789,,,0.7338,1,5,0.2899999999999999
8790,,,0.7001,1,5,0.2899999999999999
8791,,,0.9121,1,5,0.2899999999999999
8792,,,0.6473,1,5,0.2899999999999999
8793,,,0.8207,1,5,0.2899999999999999
8794,,,0.7509,1,5,0.2899999999999999
8795,,,0.6811,1,5,0.2899999999999999
8796,,,0.7593,1,5,0.2899999999999999
8797,,,0.6757,1,5,0.2899999999999999
8798,,,0.761,1,5,0.2899999999999999
8799,,,0.8784,1,5,0.2899999999999999
8800,,,0.837,1,5,0.2899999999999999
8801,,,0.6768,1,5,0.2899999999999999
8802,,,0.4789,1,5,0.2899999999999999
8803,,,0.8018,1,5,0.2899999999999999
8804,,,0.7386,1,5,0.2899999999999999
8805,,,0.7797,1,5,0.2899999999999999
8806,,,0.7631,1,5,0.2899999999999999
8807,,,0.781,1,5,0.2899999999999999
8808,,,0.5743,1,5,0.2899999999999999
8809,,,0.5956,1,5,0.2899999999999999
8810,,,0.4558,1,5,0.2899999999999999
8811,,,0.5367,1,5,0.2899999999999999
8812,,,0.6526,1,5,0.2899999999999999
8813,,,0.6916,1,5,0.2899999999999999
8814,,,0.8365,1,5,0.2899999999999999
8815,,,0.5674,1,5,0.2899999999999999
8816,,,0.9192,1,5,0.2899999999999999
8817,,,0.654,1,5,0.2899999999999999
8818,,,0.7475,1,5,0.2899999999999999
8819,,,0.6764,1,5,0.2899999999999999
8820,,,0.7426,0,5,0.29999999999999993
8821,,,0.4419,0,5,0.29999999999999993
8822,,,0.6636,0,5,0.29999999999999993
8823,,,0.6626,0,5,0.29999999999999993
8824,,,0.7215,0,5,0.29999999999999993
8825,,,0.812,0,5,0.29999999999999993
8826,,,0.7404,0,5,0.29999999999999993
8827,,,0.8274,0,5,0.29999999999999993
8828,,,0.7435,0,5,0.29999999999999993
8829,,,0.6984,0,5,0.29999999999999993
8830,,,0.7228,0,5,0.29999999999999993
8831,,,0.5381,0,5,0.29999999999999993
8832,,,0.5738,0,5,0.29999999999999993
8833,,,0.7183,0,5,0.29999999999999993
8834,,,0.7252,0,5,0.29999999999999993
8835,,,0.5552,0,5,0.29999999999999993
8836,,,0.8333,0,5,0.29999999999999993
8837,,,0.6616,0,5,0.29999999999999993
8838,,,0.7942,0,5,0.29999999999999993
8839,,,0.7302,0,5,0.29999999999999993
8840,,,0.3764,0,5,0.29999999999999993
8841,,,0.7554,0,5,0.29999999999999993
8842,,,0.5293,0,5,0.29999999999999993
8843,,,0.8362,0,5,0.29999999999999993
8844,,,0.7599,0,5,0.29999999999999993
8845,,,0.8405,0,5,0.29999999999999993
8846,,,0.6738,0,5,0.29999999999999993
8847,,,0.6774,0,5,0.29999999999999993
8848,,,0.8375,0,5,0.29999999999999993
8849,,,0.8245,0,5,0.29999999999999993
8850,,,0.6304,0,5,0.29999999999999993
8851,,,0.7498,0,5,0.29999999999999993
8852,,,0.665,0,5,0.29999999999999993
8853,,,0.5498,0,5,0.29999999999999993
8854,,,0.6578,0,5,0.29999999999999993
8855,,,0.8187,0,5,0.29999999999999993
8856,,,0.6341,0,5,0.29999999999999993
8857,,,0.7596,0,5,0.29999999999999993
8858,,,0.6684,0,5,0.29999999999999993
8859,,,0.4556,0,5,0.29999999999999993
8860,,,0.5396,0,5,0.29999999999999993
8861,,,0.8194,0,5,0.29999999999999993
8862,,,0.7155,0,5,0.29999999999999993
8863,,,0.7376,0,5,0.29999999999999993
8864,,,0.5507,0,5,0.29999999999999993
8865,,,0.3958,0,5,0.29999999999999993
8866,,,0.9106,0,5,0.29999999999999993
8867,,,0.8285,0,5,0.29999999999999993
8868,,,0.7587,0,5,0.29999999999999993
8869,,,0.7256,0,5,0.29999999999999993
8870,,,0.7551,0,5,0.29999999999999993
8871,,,0.8077,0,5,0.29999999999999993
8872,,,0.7536,0,5,0.29999999999999993
8873,,,0.8194,0,5,0.29999999999999993
8874,,,0.654,0,5,0.29999999999999993
8875,,,0.6516,0,5,0.29999999999999993
8876,,,0.8356,0,5,0.29999999999999993
8877,,,0.8349,0,5,0.29999999999999993
8878,,,0.7236,0,5,0.29999999999999993
8879,,,0.75,0,5,0.29999999999999993
8880,,,0.8505,0,5,0.29999999999999993
8881,,,0.6606,0,5,0.29999999999999993
8882,,,0.5255,0,5,0.29999999999999993
8883,,,0.6754,0,5,0.29999999999999993
8884,,,0.6541,0,5,0.29999999999999993
8885,,,0.6682,0,5,0.29999999999999993
8886,,,0.8291,0,5,0.29999999999999993
8887,,,0.7419,0,5,0.29999999999999993
8888,,,0.6469,0,5,0.29999999999999993
8889,,,0.6355,0,5,0.29999999999999993
8890,,,0.8244,0,5,0.29999999999999993
8891,,,0.639,0,5,0.29999999999999993
8892,,,0.8324,0,5,0.29999999999999993
8893,,,0.832,0,5,0.29999999999999993
8894,,,0.7278,0,5,0.29999999999999993
8895,,,0.6374,0,5,0.29999999999999993
8896,,,0.8255,0,5,0.29999999999999993
8897,,,0.4746,0,5,0.29999999999999993
8898,,,0.7381,0,5,0.29999999999999993
8899,,,0.753,0,5,0.29999999999999993
8900,,,0.8339,0,5,0.29999999999999993
8901,,,0.842,0,5,0.29999999999999993
8902,,,0.7191,0,5,0.29999999999999993
8903,,,0.6362,0,5,0.29999999999999993
8904,,,0.9207,0,5,0.29999999999999993
8905,,,0.8373,0,5,0.29999999999999993
8906,,,0.6564,0,5,0.29999999999999993
8907,,,0.6437,0,5,0.29999999999999993
8908,,,0.8114,0,5,0.29999999999999993
8909,,,0.7419,0,5,0.29999999999999993
8910,,,0.6135,1,5,0.29999999999999993
8911,,,0.6516,1,5,0.29999999999999993
8912,,,0.4298,1,5,0.29999999999999993
8913,,,0.7556,1,5,0.29999999999999993
8914,,,0.8082,1,5,0.29999999999999993
8915,,,0.5385,1,5,0.29999999999999993
8916,,,0.578,1,5,0.29999999999999993
8917,,,0.7077,1,5,0.29999999999999993
8918,,,0.8133,1,5,0.29999999999999993
8919,,,0.825,1,5,0.29999999999999993
8920,,,0.7723,1,5,0.29999999999999993
8921,,,0.6378,1,5,0.29999999999999993
8922,,,0.822,1,5,0.29999999999999993
8923,,,0.7431,1,5,0.29999999999999993
8924,,,0.5732,1,5,0.29999999999999993
8925,,,0.3902,1,5,0.29999999999999993
8926,,,0.5235,1,5,0.29999999999999993
8927,,,0.6611,1,5,0.29999999999999993
8928,,,0.8901,1,5,0.29999999999999993
8929,,,0.5801,1,5,0.29999999999999993
8930,,,0.5698,1,5,0.29999999999999993
8931,,,0.9108,1,5,0.29999999999999993
8932,,,0.7567,1,5,0.29999999999999993
8933,,,0.6381,1,5,0.29999999999999993
8934,,,0.6459,1,5,0.29999999999999993
8935,,,0.3629,1,5,0.29999999999999993
8936,,,0.8339,1,5,0.29999999999999993
8937,,,0.7552,1,5,0.29999999999999993
8938,,,0.7271,1,5,0.29999999999999993
8939,,,0.6804,1,5,0.29999999999999993
8940,,,0.6058,1,5,0.29999999999999993
8941,,,0.4676,1,5,0.29999999999999993
8942,,,0.8951,1,5,0.29999999999999993
8943,,,0.7219,1,5,0.29999999999999993
8944,,,0.8235,1,5,0.29999999999999993
8945,,,0.6331,1,5,0.29999999999999993
8946,,,0.5894,1,5,0.29999999999999993
8947,,,0.6462,1,5,0.29999999999999993
8948,,,0.5518,1,5,0.29999999999999993
8949,,,0.4542,1,5,0.29999999999999993
8950,,,0.8245,1,5,0.29999999999999993
8951,,,0.9191,1,5,0.29999999999999993
8952,,,0.662,1,5,0.29999999999999993
8953,,,0.5818,1,5,0.29999999999999993
8954,,,0.7193,1,5,0.29999999999999993
8955,,,0.7474,1,5,0.29999999999999993
8956,,,0.6571,1,5,0.29999999999999993
8957,,,0.6653,1,5,0.29999999999999993
8958,,,0.6781,1,5,0.29999999999999993
8959,,,0.7207,1,5,0.29999999999999993
8960,,,0.732,1,5,0.29999999999999993
8961,,,0.7334,1,5,0.29999999999999993
8962,,,0.6769,1,5,0.29999999999999993
8963,,,0.6943,1,5,0.29999999999999993
8964,,,0.4294,1,5,0.29999999999999993
8965,,,0.8351,1,5,0.29999999999999993
8966,,,0.7171,1,5,0.29999999999999993
8967,,,0.594,1,5,0.29999999999999993
8968,,,0.845,1,5,0.29999999999999993
8969,,,0.4386,1,5,0.29999999999999993
8970,,,0.5059,1,5,0.29999999999999993
8971,,,0.7128,1,5,0.29999999999999993
8972,,,0.6457,1,5,0.29999999999999993
8973,,,0.6346,1,5,0.29999999999999993
8974,,,0.7245,1,5,0.29999999999999993
8975,,,0.7255,1,5,0.29999999999999993
8976,,,0.4954,1,5,0.29999999999999993
8977,,,0.6596,1,5,0.29999999999999993
8978,,,0.6641,1,5,0.29999999999999993
8979,,,0.75,1,5,0.29999999999999993
8980,,,0.8366,1,5,0.29999999999999993
8981,,,0.6515,1,5,0.29999999999999993
8982,,,0.5616,1,5,0.29999999999999993
8983,,,0.7256,1,5,0.29999999999999993
8984,,,0.6287,1,5,0.29999999999999993
8985,,,0.7382,1,5,0.29999999999999993
8986,,,0.7485,1,5,0.29999999999999993
8987,,,0.5115,1,5,0.29999999999999993
8988,,,0.5656,1,5,0.29999999999999993
8989,,,0.6588,1,5,0.29999999999999993
8990,,,0.7551,1,5,0.29999999999999993
8991,,,0.8278,1,5,0.29999999999999993
8992,,,0.6652,1,5,0.29999999999999993
8993,,,0.6592,1,5,0.29999999999999993
8994,,,0.8384,1,5,0.29999999999999993
8995,,,0.8223,1,5,0.29999999999999993
8996,,,0.8329,1,5,0.29999999999999993
8997,,,0.6333,1,5,0.29999999999999993
8998,,,0.5223,1,5,0.29999999999999993
8999,,,0.7496,1,5,0.29999999999999993
9000,,,0.6516,0,5,0.30999999999999994
9001,,,0.8384,0,5,0.30999999999999994
9002,,,0.7477,0,5,0.30999999999999994
9003,,,0.7341,0,5,0.30999999999999994
9004,,,0.5477,0,5,0.30999999999999994
9005,,,0.9182,0,5,0.30999999999999994
9006,,,0.7126,0,5,0.30999999999999994
9007,,,0.8379,0,5,0.30999999999999994
9008,,,0.618,0,5,0.30999999999999994
9009,,,0.7878,0,5,0.30999999999999994
9010,,,0.3653,0,5,0.30999999999999994
9011,,,0.7552,0,5,0.30999999999999994
9012,,,0.744,0,5,0.30999999999999994
9013,,,0.8125,0,5,0.30999999999999994
9014,,,0.9184,0,5,0.30999999999999994
9015,,,0.6171,0,5,0.30999999999999994
9016,,,0.6721,0,5,0.30999999999999994
9017,,,0.6152,0,5,0.30999999999999994
9018,,,0.8357,0,5,0.30999999999999994
9019,,,0.6292,0,5,0.30999999999999994
9020,,,0.7599,0,5,0.30999999999999994
9021,,,0.7475,0,5,0.30999999999999994
9022,,,0.5455,0,5,0.30999999999999994
9023,,,0.9171,0,5,0.30999999999999994
9024,,,0.5458,0,5,0.30999999999999994
9025,,,0.8501,0,5,0.30999999999999994
9026,,,0.7505,0,5,0.30999999999999994
9027,,,0.9146,0,5,0.30999999999999994
9028,,,0.7354,0,5,0.30999999999999994
9029,,,0.6725,0,5,0.30999999999999994
9030,,,0.7485,0,5,0.30999999999999994
9031,,,0.7286,0,5,0.30999999999999994
9032,,,0.655,0,5,0.30999999999999994
9033,,,0.6379,0,5,0.30999999999999994
9034,,,0.6381,0,5,0.30999999999999994
9035,,,0.6531,0,5,0.30999999999999994
9036,,,0.6594,0,5,0.30999999999999994
9037,,,0.8358,0,5,0.30999999999999994
9038,,,0.8273,0,5,0.30999999999999994
9039,,,0.8405,0,5,0.30999999999999994
9040,,,0.565,0,5,0.30999999999999994
9041,,,0.6151,0,5,0.30999999999999994
9042,,,0.6494,0,5,0.30999999999999994
9043,,,0.3777,0,5,0.30999999999999994
9044,,,0.8311,0,5,0.30999999999999994
9045,,,0.5668,0,5,0.30999999999999994
9046,,,0.8357,0,5,0.30999999999999994
9047,,,0.8273,0,5,0.30999999999999994
9048,,,0.7236,0,5,0.30999999999999994
9049,,,0.631,0,5,0.30999999999999994
9050,,,0.6681,0,5,0.30999999999999994
9051,,,0.8279,0,5,0.30999999999999994
9052,,,0.5578,0,5,0.30999999999999994
9053,,,0.7219,0,5,0.30999999999999994
9054,,,0.724,0,5,0.30999999999999994
9055,,,0.7432,0,5,0.30999999999999994
9056,,,0.7518,0,5,0.30999999999999994
9057,,,0.8287,0,5,0.30999999999999994
9058,,,0.379,0,5,0.30999999999999994
9059,,,0.7585,0,5,0.30999999999999994
9060,,,0.9149,0,5,0.30999999999999994
9061,,,0.6657,0,5,0.30999999999999994
9062,,,0.8228,0,5,0.30999999999999994
9063,,,0.7482,0,5,0.30999999999999994
9064,,,0.682,0,5,0.30999999999999994
9065,,,0.7254,0,5,0.30999999999999994
9066,,,0.7431,0,5,0.30999999999999994
9067,,,0.7404,0,5,0.30999999999999994
9068,,,0.5815,0,5,0.30999999999999994
9069,,,0.6537,0,5,0.30999999999999994
9070,,,0.5708,0,5,0.30999999999999994
9071,,,0.6737,0,5,0.30999999999999994
9072,,,0.5894,0,5,0.30999999999999994
9073,,,0.7297,0,5,0.30999999999999994
9074,,,0.6523,0,5,0.30999999999999994
9075,,,0.8243,0,5,0.30999999999999994
9076,,,0.7231,0,5,0.30999999999999994
9077,,,0.8334,0,5,0.30999999999999994
9078,,,0.9115,0,5,0.30999999999999994
9079,,,0.8163,0,5,0.30999999999999994
9080,,,0.6505,0,5,0.30999999999999994
9081,,,0.652,0,5,0.30999999999999994
9082,,,0.5693,0,5,0.30999999999999994
9083,,,0.7271,0,5,0.30999999999999994
9084,,,0.5634,0,5,0.30999999999999994
9085,,,0.5836,0,5,0.30999999999999994
9086,,,0.6649,0,5,0.30999999999999994
9087,,,0.5637,0,5,0.30999999999999994
9088,,,0.8255,0,5,0.30999999999999994
9089,,,0.7278,0,5,0.30999999999999994
9090,,,0.8327,1,5,0.30999999999999994
9091,,,0.7425,1,5,0.30999999999999994
9092,,,0.8362,1,5,0.30999999999999994
9093,,,0.6874,1,5,0.30999999999999994
9094,,,0.6593,1,5,0.30999999999999994
9095,,,0.8335,1,5,0.30999999999999994
9096,,,0.4897,1,5,0.30999999999999994
9097,,,0.6492,1,5,0.30999999999999994
9098,,,0.547,1,5,0.30999999999999994
9099,,,0.5734,1,5,0.30999999999999994
9100,,,0.7394,1,5,0.30999999999999994
9101,,,0.8312,1,5,0.30999999999999994
9102,,,0.83,1,5,0.30999999999999994
9103,,,0.5663,1,5,0.30999999999999994
9104,,,0.6943,1,5,0.30999999999999994
9105,,,0.8412,1,5,0.30999999999999994
9106,,,0.8275,1,5,0.30999999999999994
9107,,,0.9218,1,5,0.30999999999999994
9108,,,0.5185,1,5,0.30999999999999994
9109,,,0.4784,1,5,0.30999999999999994
9110,,,0.7344,1,5,0.30999999999999994
9111,,,0.6677,1,5,0.30999999999999994
9112,,,0.701,1,5,0.30999999999999994
9113,,,0.4931,1,5,0.30999999999999994
9114,,,0.6458,1,5,0.30999999999999994
9115,,,0.6305,1,5,0.30999999999999994
9116,,,0.6141,1,5,0.30999999999999994
9117,,,0.6577,1,5,0.30999999999999994
9118,,,0.8104,1,5,0.30999999999999994
9119,,,0.6617,1,5,0.30999999999999994
9120,,,0.8333,1,5,0.30999999999999994
9121,,,0.7614,1,5,0.30999999999999994
9122,,,0.6922,1,5,0.30999999999999994
9123,,,0.5827,1,5,0.30999999999999994
9124,,,0.9102,1,5,0.30999999999999994
9125,,,0.6715,1,5,0.30999999999999994
9126,,,0.5948,1,5,0.30999999999999994
9127,,,0.7787,1,5,0.30999999999999994
9128,,,0.6719,1,5,0.30999999999999994
9129,,,0.6501,1,5,0.30999999999999994
9130,,,0.7419,1,5,0.30999999999999994
9131,,,0.698,1,5,0.30999999999999994
9132,,,0.6851,1,5,0.30999999999999994
9133,,,0.8304,1,5,0.30999999999999994
9134,,,0.7694,1,5,0.30999999999999994
9135,,,0.8187,1,5,0.30999999999999994
9136,,,0.7227,1,5,0.30999999999999994
9137,,,0.6746,1,5,0.30999999999999994
9138,,,0.6544,1,5,0.30999999999999994
9139,,,0.5931,1,5,0.30999999999999994
9140,,,0.6898,1,5,0.30999999999999994
9141,,,0.6585,1,5,0.30999999999999994
9142,,,0.7216,1,5,0.30999999999999994
9143,,,0.5945,1,5,0.30999999999999994
9144,,,0.649,1,5,0.30999999999999994
9145,,,0.6835,1,5,0.30999999999999994
9146,,,0.6344,1,5,0.30999999999999994
9147,,,0.7341,1,5,0.30999999999999994
9148,,,0.5165,1,5,0.30999999999999994
9149,,,0.7442,1,5,0.30999999999999994
9150,,,0.6717,1,5,0.30999999999999994
9151,,,0.7568,1,5,0.30999999999999994
9152,,,0.437,1,5,0.30999999999999994
9153,,,0.5086,1,5,0.30999999999999994
9154,,,0.7617,1,5,0.30999999999999994
9155,,,0.6083,1,5,0.30999999999999994
9156,,,0.7528,1,5,0.30999999999999994
